"id","batch_id","student_id","coach_id","date","status","check_in","check_out","marked_by","session_period","remarks"
"at_00633","b_wk_8p_330","st_kyra_golcha","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00634","b_wk_8p_330","st_aditya_kapadia","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00635","b_wk_8p_330","st_ananya_kapadia","coach-1","2026-08-08","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00636","b_wk_8p_330","st_rehaan_merchant","coach-1","2026-08-08","ABSENT","06:00","08:00","coach_karan","full_day",""
"at_00637","b_wk_u8_230","st_prashi_iyer","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00638","b_wk_u8_230","st_tanuj_gupte","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00639","b_wk_u8_230","st_shivaay_ruia","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00640","b_wk_u8_230","st_vansh_katari","coach-1","2026-08-09","EXCUSED","06:00","08:00","coach_sunil","full_day",""
"at_00641","b_wk_u8_230","st_prabhit_kanakia","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00642","b_wk_8p_230","st_ziana_vora","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00643","b_wk_8p_230","st_naavya_desai","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00644","b_wk_u8_330","st_sasha_saini","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00645","b_wk_u8_330","st_shivan_chauhan","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00646","b_wk_u8_330","st_advait_parekh","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00647","b_wk_u8_330","st_rada_saran_koshcheeva","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00648","b_wk_u8_330","st_maahi_pabari","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00649","b_wk_u8_330","st_dhven_mukhi","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00650","b_wk_8p_330","st_kyra_golcha","coach-1","2026-08-09","ABSENT","06:00","08:00","coach_karan","full_day",""
"at_00651","b_wk_8p_330","st_aditya_kapadia","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00652","b_wk_8p_330","st_ananya_kapadia","coach-1","2026-08-09","LATE","06:00","08:00","coach_karan","full_day",""
"at_00653","b_wk_8p_330","st_rehaan_merchant","coach-1","2026-08-09","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00654","b_mwf_adv_c2","st_kaisha_mehta","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00655","b_mwf_adv_c2","st_arhaan_dutt","coach-1","2026-08-10","LATE","06:00","08:00","coach_jagdish","full_day",""
"at_00656","b_mwf_adv_c2","st_siddharth_dsouza","coach-1","2026-08-10","ABSENT","06:00","08:00","coach_jagdish","full_day",""
"at_00657","b_mwf_adv_c2","st_hrivaan_mehta","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00658","b_mwf_adv_c3","st_aarush_khanna","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00659","b_mwf_adv_c3","st_aadvik_khanna","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00660","b_mwf_adv_c3","st_thiyaan_manik","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00661","b_mwf_adv_c3","st_arjun_moorthy","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00662","b_mwf_adv_c4","st_abir_sukhani","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_santosh","full_day",""
"at_00663","b_mwf_adv_c4","st_yuvaan_bajaj","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_santosh","full_day",""
"at_00664","b_mwf_adv_c5","st_kabir_ludhani","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00665","b_mwf_adv_c5","st_ayaan_salot","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00666","b_mwf_adv_c5","st_vivaan_mehra","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00667","b_mwf_adv_c5","st_dev_karnik","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00668","b_mwf_advgrn_c6","st_arjun_arya","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_00669","b_mwf_advgrn_c6","st_aarav_chandra","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_00670","b_mwf_orange_c5","st_aalya_saini","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00671","b_mwf_orange_c5","st_alina_yalla","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00672","b_mwf_orange_c5","st_aarush_sanghvi","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00673","b_mwf_orange_c5","st_meera_vivek","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00674","b_mwf_orange_c5","st_krisha_desai","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00675","b_mwf_orange_c5","st_aarshiv_karla","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00676","b_mwf_orange_c5","st_aroush_mehta","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00677","b_mwf_orange_c5","st_ivanka_chouhan","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00678","b_mwf_orange_c5","st_aarav_sanghvi","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00679","b_mwf_red_c6","st_shaurya_kothari","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00680","b_mwf_red_c6","st_aarav_heble","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00681","b_mwf_red_c6","st_aveer_vasant","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00682","b_mwf_red_c6","st_alyssa_modawalla","coach-1","2026-08-10","EXCUSED","06:00","08:00","coach_sunil","full_day",""
"at_00683","b_mwf_red_c6","st_aveera_rathod","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00684","b_mwf_red_c6","st_alyza_jhaveri","coach-1","2026-08-10","LATE","06:00","08:00","coach_sunil","full_day",""
"at_00685","b_mwf_red_c6","st_aryaveer_rathod","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00686","b_mwf_red_c6","st_ananya_dodhia","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00687","b_mwf_red_c6","st_divyansh_bhatija","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00688","b_mwf_red_c6","st_arya_mehta","coach-1","2026-08-10","LATE","06:00","08:00","coach_sunil","full_day",""
"at_00689","b_mwf_red_c6","st_agastya_kalra","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00690","b_mwf_red_c6","st_kiara_shah","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00691","b_mwf_green_c3","st_zain_guzman","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00692","b_mwf_green_c3","st_avyaan_barot","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00693","b_mwf_fit_a","st_hrivaan_mehta","coach-1","2026-08-10","ABSENT","06:00","08:00","coach_fitness","full_day",""
"at_00694","b_mwf_fit_a","st_arjun_arya","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00695","b_mwf_fit_a","st_dev_karnik","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00696","b_mwf_fit_a","st_zahaan_sachdeva","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00697","b_mwf_fit_a","st_riddhima_shah","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00698","b_mwf_fit_a","st_ayaan_salot","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00699","b_mwf_fit_b","st_siddhanth_dsouza","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00700","b_mwf_fit_b","st_aarush_khanna","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00701","b_mwf_fit_b","st_aadvik_khanna","coach-1","2026-08-10","LATE","06:00","08:00","coach_fitness","full_day",""
"at_00702","b_mwf_fit_b","st_kaisha_mehta","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00703","b_mwf_fit_b","st_arhaan_dutt","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00704","b_mwf_fit_b","st_kimaya_katyal","coach-1","2026-08-10","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00705","b_tts_int_c3","st_aarohi_singhal","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00706","b_tts_int_c4","st_amaira_chauhan","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00707","b_tts_int_c4","st_arjun_choudhary","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00708","b_tts_int_c5","st_hrivaan_mehta","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00709","b_tts_int_c5","st_siddharth_dsouza","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00710","b_tts_int_c5","st_vivaan_mehra","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00711","b_tts_int_c5","st_kimaya_katyal","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00712","b_tts_green_c5","st_inez_mehra","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00713","b_tts_green_c5","st_vrahad_arora","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00714","b_tts_green_c5","st_aksania_atal","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00715","b_tts_green_c5","st_arjun_shah","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00716","b_tts_green_c5","st_shivya_poddar","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00717","b_tts_green_c5","st_ayaan_sheth","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00718","b_tts_green_c5","st_arhaan_sanghvi","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00719","b_tts_green_c5","st_ananya_rajani","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00720","b_tts_green_c5","st_vivaan_oza","coach-1","2026-08-11","EXCUSED","06:00","08:00","coach_karan","full_day",""
"at_00721","b_tts_green_c5","st_vihaan_vasant","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00722","b_tts_green_c6","st_amara_yalla","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00723","b_tts_green_c6","st_ahaan_kewalramani","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00724","b_tts_green_c6","st_viana_shah","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00725","b_tts_red_c6","st_ivana_ganeriwal","coach-1","2026-08-11","ABSENT","06:00","08:00","coach_sunil","full_day",""
"at_00726","b_tts_red_c6","st_kavir_chopra","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00727","b_tts_red_c6","st_ariaan_khandelwal","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00728","b_tts_red_c6","st_kianna_jain","coach-1","2026-08-11","EXCUSED","06:00","08:00","coach_sunil","full_day",""
"at_00729","b_tts_red_c6","st_zayn_winston","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00730","b_tts_red_c6","st_parth_mehta","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00731","b_tts_red_c6","st_avish_shah","coach-1","2026-08-11","ABSENT","06:00","08:00","coach_sunil","full_day",""
"at_00732","b_tts_red_c6","st_anaiza_jhaveri","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00733","b_tts_red_c6","st_shauraya_sekhani","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00734","b_tts_red_c6","st_nihira_desai","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00735","b_tts_red_c6","st_kaira_vajifdar","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00736","b_tts_red_c6","st_sohana_chandanani","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00737","b_tts_fit_c6","st_amara_yalla","coach-1","2026-08-11","ABSENT","06:00","08:00","coach_fitness","full_day",""
"at_00738","b_tts_fit_c6","st_viana_shah","coach-1","2026-08-11","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00739","b_tts_fit_c6","st_aarohi_singhal","coach-1","2026-08-11","ABSENT","06:00","08:00","coach_fitness","full_day",""
"at_00740","b_mwf_adv_c2","st_kaisha_mehta","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00741","b_mwf_adv_c2","st_arhaan_dutt","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00742","b_mwf_adv_c2","st_siddharth_dsouza","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00743","b_mwf_adv_c2","st_hrivaan_mehta","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00744","b_mwf_adv_c3","st_aarush_khanna","coach-1","2026-08-12","LATE","06:00","08:00","coach_nanu","full_day",""
"at_00745","b_mwf_adv_c3","st_aadvik_khanna","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00746","b_mwf_adv_c3","st_thiyaan_manik","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00747","b_mwf_adv_c3","st_arjun_moorthy","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00748","b_mwf_adv_c4","st_abir_sukhani","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_santosh","full_day",""
"at_00749","b_mwf_adv_c4","st_yuvaan_bajaj","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_santosh","full_day",""
"at_00750","b_mwf_adv_c5","st_kabir_ludhani","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00751","b_mwf_adv_c5","st_ayaan_salot","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00752","b_mwf_adv_c5","st_vivaan_mehra","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00753","b_mwf_adv_c5","st_dev_karnik","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00754","b_mwf_advgrn_c6","st_arjun_arya","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_00755","b_mwf_advgrn_c6","st_aarav_chandra","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_00756","b_mwf_orange_c5","st_aalya_saini","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00757","b_mwf_orange_c5","st_alina_yalla","coach-1","2026-08-12","LATE","06:00","08:00","coach_karan","full_day",""
"at_00758","b_mwf_orange_c5","st_aarush_sanghvi","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00759","b_mwf_orange_c5","st_meera_vivek","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00760","b_mwf_orange_c5","st_krisha_desai","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00761","b_mwf_orange_c5","st_aarshiv_karla","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00762","b_mwf_orange_c5","st_aroush_mehta","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00763","b_mwf_orange_c5","st_ivanka_chouhan","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00764","b_mwf_orange_c5","st_aarav_sanghvi","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00765","b_mwf_red_c6","st_shaurya_kothari","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00766","b_mwf_red_c6","st_aarav_heble","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00767","b_mwf_red_c6","st_aveer_vasant","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00768","b_mwf_red_c6","st_alyssa_modawalla","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00769","b_mwf_red_c6","st_aveera_rathod","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00770","b_mwf_red_c6","st_alyza_jhaveri","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00771","b_mwf_red_c6","st_aryaveer_rathod","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00772","b_mwf_red_c6","st_ananya_dodhia","coach-1","2026-08-12","EXCUSED","06:00","08:00","coach_sunil","full_day",""
"at_00773","b_mwf_red_c6","st_divyansh_bhatija","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00774","b_mwf_red_c6","st_arya_mehta","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00775","b_mwf_red_c6","st_agastya_kalra","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00776","b_mwf_red_c6","st_kiara_shah","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00777","b_mwf_green_c3","st_zain_guzman","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00778","b_mwf_green_c3","st_avyaan_barot","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00779","b_mwf_fit_a","st_hrivaan_mehta","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00780","b_mwf_fit_a","st_arjun_arya","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00781","b_mwf_fit_a","st_dev_karnik","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00782","b_mwf_fit_a","st_zahaan_sachdeva","coach-1","2026-08-12","ABSENT","06:00","08:00","coach_fitness","full_day",""
"at_00783","b_mwf_fit_a","st_riddhima_shah","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00784","b_mwf_fit_a","st_ayaan_salot","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00785","b_mwf_fit_b","st_siddhanth_dsouza","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00786","b_mwf_fit_b","st_aarush_khanna","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00787","b_mwf_fit_b","st_aadvik_khanna","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00788","b_mwf_fit_b","st_kaisha_mehta","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00789","b_mwf_fit_b","st_arhaan_dutt","coach-1","2026-08-12","LATE","06:00","08:00","coach_fitness","full_day",""
"at_00790","b_mwf_fit_b","st_kimaya_katyal","coach-1","2026-08-12","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00791","b_tts_int_c3","st_aarohi_singhal","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00792","b_tts_int_c4","st_amaira_chauhan","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00793","b_tts_int_c4","st_arjun_choudhary","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00794","b_tts_int_c5","st_hrivaan_mehta","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00795","b_tts_int_c5","st_siddharth_dsouza","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00796","b_tts_int_c5","st_vivaan_mehra","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00797","b_tts_int_c5","st_kimaya_katyal","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00798","b_tts_green_c5","st_inez_mehra","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00799","b_tts_green_c5","st_vrahad_arora","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00800","b_tts_green_c5","st_aksania_atal","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00801","b_tts_green_c5","st_arjun_shah","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00802","b_tts_green_c5","st_shivya_poddar","coach-1","2026-08-13","ABSENT","06:00","08:00","coach_karan","full_day",""
"at_00803","b_tts_green_c5","st_ayaan_sheth","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00804","b_tts_green_c5","st_arhaan_sanghvi","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00805","b_tts_green_c5","st_ananya_rajani","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00806","b_tts_green_c5","st_vivaan_oza","coach-1","2026-08-13","EXCUSED","06:00","08:00","coach_karan","full_day",""
"at_00807","b_tts_green_c5","st_vihaan_vasant","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_karan","full_day",""
"at_00808","b_tts_green_c6","st_amara_yalla","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00809","b_tts_green_c6","st_ahaan_kewalramani","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00810","b_tts_green_c6","st_viana_shah","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_karim","full_day",""
"at_00811","b_tts_red_c6","st_ivana_ganeriwal","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00812","b_tts_red_c6","st_kavir_chopra","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00813","b_tts_red_c6","st_ariaan_khandelwal","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00814","b_tts_red_c6","st_kianna_jain","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00815","b_tts_red_c6","st_zayn_winston","coach-1","2026-08-13","EXCUSED","06:00","08:00","coach_sunil","full_day",""
"at_00816","b_tts_red_c6","st_parth_mehta","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00817","b_tts_red_c6","st_avish_shah","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00818","b_tts_red_c6","st_anaiza_jhaveri","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00819","b_tts_red_c6","st_shauraya_sekhani","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00820","b_tts_red_c6","st_nihira_desai","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00821","b_tts_red_c6","st_kaira_vajifdar","coach-1","2026-08-13","ABSENT","06:00","08:00","coach_sunil","full_day",""
"at_00822","b_tts_red_c6","st_sohana_chandanani","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_sunil","full_day",""
"at_00823","b_tts_fit_c6","st_amara_yalla","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00824","b_tts_fit_c6","st_viana_shah","coach-1","2026-08-13","EXCUSED","06:00","08:00","coach_fitness","full_day",""
"at_00825","b_tts_fit_c6","st_aarohi_singhal","coach-1","2026-08-13","PRESENT","06:00","08:00","coach_fitness","full_day",""
"at_00826","b_mwf_adv_c2","st_kaisha_mehta","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00827","b_mwf_adv_c2","st_arhaan_dutt","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00828","b_mwf_adv_c2","st_siddharth_dsouza","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00829","b_mwf_adv_c2","st_hrivaan_mehta","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_jagdish","full_day",""
"at_00830","b_mwf_adv_c3","st_aarush_khanna","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00831","b_mwf_adv_c3","st_aadvik_khanna","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00832","b_mwf_adv_c3","st_thiyaan_manik","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00833","b_mwf_adv_c3","st_arjun_moorthy","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_nanu","full_day",""
"at_00834","b_mwf_adv_c4","st_abir_sukhani","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_santosh","full_day",""
"at_00835","b_mwf_adv_c4","st_yuvaan_bajaj","coach-1","2026-08-14","LATE","06:00","08:00","coach_santosh","full_day",""
"at_00836","b_mwf_adv_c5","st_kabir_ludhani","coach-1","2026-08-14","LATE","06:00","08:00","coach_anil","full_day",""
"at_00837","b_mwf_adv_c5","st_ayaan_salot","coach-1","2026-08-14","LATE","06:00","08:00","coach_anil","full_day",""
"at_00838","b_mwf_adv_c5","st_vivaan_mehra","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00839","b_mwf_adv_c5","st_dev_karnik","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_anil","full_day",""
"at_00840","b_mwf_advgrn_c6","st_arjun_arya","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_00841","b_mwf_advgrn_c6","st_aarav_chandra","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_vinod","full_day",""
"at_00842","b_mwf_orange_c5","st_aalya_saini","coach-1","2026-08-14","PRESENT","06:00","08:00","coach_karan","full_day",""
